Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,
Data,6,record,timestamp,"1012175346",s,distance,"150.57",m,speed,"9.361",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.361",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175347",s,distance,"156.3",m,speed,"9.115",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.115",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175348",s,distance,"168.95",m,speed,"8.78",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.78",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175349",s,distance,"178.15",m,speed,"8.556",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.556",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175350",s,distance,"183.89",m,speed,"8.392",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.392",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175351",s,distance,"193.44",m,speed,"8.03",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.03",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175352",s,distance,"197.76",m,speed,"7.812",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.812",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175353",s,distance,"207.79",m,speed,"7.538",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.538",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175354",s,distance,"216.71",m,speed,"7.337",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.337",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175355",s,distance,"221.02",m,speed,"7.227",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.227",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175356",s,distance,"228.72",m,speed,"7.164",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.164",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175357",s,distance,"234.47",m,speed,"7.19",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.19",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175358",s,distance,"242.52",m,speed,"7.075",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.075",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175359",s,distance,"252.17",m,speed,"7.451",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.451",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175360",s,distance,"257.92",m,speed,"7.895",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.895",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175361",s,distance,"268.25",m,speed,"7.988",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.988",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175362",s,distance,"275.63",m,speed,"7.761",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.761",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175363",s,distance,"281.38",m,speed,"7.565",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.565",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175364",s,distance,"290.86",m,speed,"7.312",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.312",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175365",s,distance,"295.16",m,speed,"7.174",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.174",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175366",s,distance,"303.08",m,speed,"6.911",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.911",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175367",s,distance,"310.57",m,speed,"6.771",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.771",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175368",s,distance,"316.32",m,speed,"6.942",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.942",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175369",s,distance,"326.55",m,speed,"8.723",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.723",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175370",s,distance,"333.72",m,speed,"9.339",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.339",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175371",s,distance,"346.34",m,speed,"10.152",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.152",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175372",s,distance,"356.87",m,speed,"10.504",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.504",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175373",s,distance,"365.5",m,speed,"10.612",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.612",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175374",s,distance,"377.97",m,speed,"10.581",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.581",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175375",s,distance,"385.15",m,speed,"10.433",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.433",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175376",s,distance,"397.77",m,speed,"9.984",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.984",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175377",s,distance,"409.41",m,speed,"9.515",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.515",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175378",s,distance,"415.16",m,speed,"9.258",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.258",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175379",s,distance,"426.39",m,speed,"8.876",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.876",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175380",s,distance,"436.38",m,speed,"8.488",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.488",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175381",s,distance,"440.68",m,speed,"8.266",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.266",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175382",s,distance,"450.57",m,speed,"7.949",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.949",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175383",s,distance,"456.3",m,speed,"7.722",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.722",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175384",s,distance,"466.2",m,speed,"7.352",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.352",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175385",s,distance,"470.35",m,speed,"6.673",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.673",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175386",s,distance,"472.07",m,speed,"5.191",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"5.191",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175387",s,distance,"473.79",m,speed,"3.709",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"3.709",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175388",s,distance,"475.52",m,speed,"2.227",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"2.227",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175389",s,distance,"482.94",m,speed,"6.821",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.821",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175390",s,distance,"492.33",m,speed,"7.802",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.802",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175391",s,distance,"498.15",m,speed,"8.082",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.082",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175392",s,distance,"508.04",m,speed,"8.123",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.123",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175393",s,distance,"513.79",m,speed,"8.604",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.604",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175394",s,distance,"526.04",m,speed,"9.354",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.354",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175395",s,distance,"537.68",m,speed,"9.184",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.184",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175396",s,distance,"543.43",m,speed,"8.62",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.62",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175397",s,distance,"552.13",m,speed,"7.772",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.772",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175398",s,distance,"560.51",m,speed,"7.183",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.183",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175399",s,distance,"564.81",m,speed,"6.801",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.801",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175400",s,distance,"572.23",m,speed,"6.334",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.334",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175401",s,distance,"576.55",m,speed,"6.049",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.049",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175402",s,distance,"582.06",m,speed,"5.161",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"5.161",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175403",s,distance,"586.1",m,speed,"4.117",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"4.117",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175404",s,distance,"587.53",m,speed,"3.455",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"3.455",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175405",s,distance,"590.01",m,speed,"2.416",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"2.416",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175406",s,distance,"591.44",m,speed,"1.859",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"1.859",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175407",s,distance,"591.73",m,speed,"1.359",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"1.359",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Definition,7,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,grade,1,,vertical_speed,1,,calories,1,,gps_accuracy,1,,lat_gps,1,,lon_gps,1,,ascent,1,,,,,,,,
Data,7,record,timestamp,"1012175408",s,position_lat,"446757501",semicircles,position_long,"-1457492422",semicircles,distance,"591.73",m,altitude,"20.200000000000045",m,speed,"0.874",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"5",m,enhanced_altitude,"20.200000000000045",m,enhanced_speed,"0.874",m/s,lat_gps,"446757501",semis,lon_gps,"-1457492422",semis,ascent,"0",m,
Definition,7,event,timestamp,1,,data,1,,event,1,,event_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,event,timestamp,"1012175409",s,timer_trigger,"0",,event,"0",,event_type,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,7,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,ascent,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"1012175409",,unknown,"59173",,unknown,"389",,unknown,"0",,unknown,"0",,unknown,"0",,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"1012175410",,unknown,"59173",,unknown,"0",,unknown,"0",,unknown,"0",,unknown,"0",,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"1012175411",,unknown,"59173",,unknown,"0",,unknown,"0",,unknown,"0",,unknown,"0",,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"1012175412",,unknown,"59173",,unknown,"0",,unknown,"0",,unknown,"0",,unknown,"0",,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,lap,timestamp,1,,start_time,1,,total_elapsed_time,1,,total_timer_time,1,,total_distance,1,,total_moving_time,1,,avg_speed,1,,max_speed,1,,total_ascent,1,,total_descent,1,,avg_altitude,1,,max_altitude,1,,avg_grade,1,,max_pos_grade,1,,max_neg_grade,1,,min_altitude,1,,avg_vertical_oscillation,1,,avg_stance_time,1,,event,1,,event_type,1,,lap_trigger,1,,sport,1,,sub_sport,1,,
Data,10,lap,timestamp,"1012175409",s,start_time,"1012175319",,total_elapsed_time,"89.842",s,total_timer_time,"89.842",s,total_distance,"591.73",m,total_moving_time,"89.842",s,avg_speed,"6.586",m/s,max_speed,"11.572",m/s,total_ascent,"0",m,total_descent,"0",m,avg_altitude,"20.0",m,max_altitude,"20.200000000000045",m,avg_grade,"0.0",%,max_pos_grade,"0.0",%,max_neg_grade,"0.0",%,min_altitude,"19.799999999999955",m,avg_vertical_oscillation,"0.0",mm,avg_stance_time,"0.0",ms,event,"9",,event_type,"1",,lap_trigger,"7",,sport,"2",,sub_sport,"0",,enhanced_avg_speed,"6.586",m/s,enhanced_max_speed,"11.572",m/s,enhanced_avg_altitude,"20.0",m,enhanced_max_altitude,"20.200000000000045",m,enhanced_min_altitude,"19.799999999999955",m,
Definition,10,event,timestamp,1,,data,1,,event,1,,event_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,event,timestamp,"1012175409",s,timer_trigger,"0",,event,"0",,event_type,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,event,timestamp,1,,event,1,,event_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,event,timestamp,"1012175409",s,event,"8",,event_type,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,unknown,unknown,12,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,unknown,unknown,"FITNESS CB6D",,unknown,"1",,unknown,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,10,session,timestamp,1,,start_time,1,,total_elapsed_time,1,,total_timer_time,1,,total_distance,1,,total_moving_time,1,,avg_speed,1,,max_speed,1,,total_ascent,1,,total_descent,1,,num_laps,1,,threshold_power,1,,avg_altitude,1,,max_altitude,1,,avg_grade,1,,max_pos_grade,1,,max_neg_grade,1,,min_altitude,1,,avg_vertical_oscillation,1,,avg_stance_time,1,,event,1,,event_type,1,,sport,1,,sub_sport,1,,workout_type,1,,,,,,,,,,,
Data,10,session,timestamp,"1012175409",s,start_time,"1012175319",,total_elapsed_time,"89.842",s,total_timer_time,"89.842",s,total_distance,"591.73",m,total_moving_time,"89.842",s,avg_speed,"6.586",m/s,max_speed,"11.572",m/s,total_ascent,"0",m,total_descent,"0",m,num_laps,"1",,threshold_power,"200",watts,avg_altitude,"20.0",m,max_altitude,"20.200000000000045",m,avg_grade,"0.0",%,max_pos_grade,"0.0",%,max_neg_grade,"0.0",%,min_altitude,"19.799999999999955",m,avg_vertical_oscillation,"0.0",mm,avg_stance_time,"0.0",ms,event,"8",,event_type,"1",,sport,"2",,sub_sport,"0",,enhanced_avg_speed,"6.586",m/s,enhanced_max_speed,"11.572",m/s,enhanced_avg_altitude,"20.0",m,enhanced_max_altitude,"20.200000000000045",m,enhanced_min_altitude,"19.799999999999955",m,workout_type,"0",null,
Definition,10,activity,timestamp,1,,total_timer_time,1,,local_timestamp,1,,num_sessions,1,,type,1,,event,1,,event_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,10,activity,timestamp,"1012175409",,total_timer_time,"89.842",s,local_timestamp,"1012146609",,num_sessions,"1",,type,"0",,event,"26",,event_type,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
